Tempo: 14521270 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14522270 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14525290 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14526290 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14530290 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14531290 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14534310 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14535310 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14539310 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14540310 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14543330 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14544330 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14548330 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14549330 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14552350 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14553350 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14557350 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14558350 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14561370 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14562370 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14566370 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14567370 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14570390 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14571390 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14575390 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14576390 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14579410 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14580410 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14584410 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14585410 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14588430 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14589430 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14593430 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14594430 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14597450 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14598450 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14602450 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14603450 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14606470 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14607470 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14611470 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14612470 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14615490 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14616490 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14620490 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14621490 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14624510 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14625510 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14629510 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14630510 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14633530 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14634530 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14638530 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14639530 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14642550 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14643550 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14647550 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14648550 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14651570 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14652570 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14656570 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14657570 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14660590 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14661590 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14665590 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14666590 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14669610 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14670610 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14674610 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14675610 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14678630 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14679630 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14683630 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14684630 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14687650 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14688650 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14692650 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14693650 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14696670 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14697670 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14701670 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14702670 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14705690 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14706690 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14710690 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14711690 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14714710 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14715710 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14719710 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14720710 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14723730 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14724730 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14728730 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14729730 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14732750 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14733750 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14737750 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14738750 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14741770 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14742770 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14746770 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14747770 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14750790 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14751790 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14755790 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14756790 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14759810 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14760810 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14764810 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14765810 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14768830 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14769830 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14773830 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14774830 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14777850 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14778850 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14782850 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14783850 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14786870 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14787870 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14791870 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14792870 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14795890 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14796890 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14800890 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14801890 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14804910 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14805910 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14809910 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14810910 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14813930 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14814930 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14818930 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14819930 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14822950 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14823950 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14827950 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14828950 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14831970 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14832970 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14836970 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14837970 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14840990 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14841990 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14845990 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14846990 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14850010 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14851010 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14855010 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14856010 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14859030 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14860030 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14864030 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14865030 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14868050 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14869050 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14873050 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14874050 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14877070 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14878070 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14882070 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14883070 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14886090 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14887090 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14891090 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14892090 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14895110 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14896110 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14900110 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14901110 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14904130 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14905130 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14909130 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14910130 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14913150 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14914150 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14918150 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14919150 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14922170 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14923170 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14927170 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14928170 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14931190 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14932190 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14936190 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14937190 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14940210 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14941210 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14945210 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14946210 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14949230 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14950230 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14954230 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14955230 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14958250 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14959250 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14963250 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14964250 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14967270 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14968270 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14972270 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14973270 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14976290 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14977290 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14981290 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14982290 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14985310 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14986310 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14990310 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 14991310 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 14994330 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 14995330 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 14999330 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15000330 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15003350 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15004350 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15008350 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15009350 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15012370 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15013370 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15017370 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15018370 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15021390 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15022390 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15026390 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15027390 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15030410 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15031410 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15035410 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15036410 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15039430 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15040430 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15044430 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15045430 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15048450 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15049450 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15053450 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15054450 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15057470 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15058470 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15062470 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15063470 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15066490 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15067490 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15071490 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15072490 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15075510 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15076510 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15080510 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15081510 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15084530 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15085530 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15089530 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15090530 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15093550 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15094550 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15098550 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15099550 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15102570 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15103570 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15107570 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15108570 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15111590 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15112590 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15116590 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15117590 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15120610 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15121610 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15125610 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15126610 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15129630 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15130630 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15134630 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15135630 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15138650 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15139650 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15143650 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15144650 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15147670 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15148670 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15152670 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15153670 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15156690 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15157690 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15161690 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15162690 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15165710 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15166710 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15170710 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15171710 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15174730 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15175730 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15179730 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15180730 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15183750 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15184750 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15188750 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15189750 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15192770 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15193770 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15197770 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15198770 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15201790 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15202790 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15206790 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15207790 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15210810 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15211810 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15215810 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15216810 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15219830 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15220830 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15224830 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15225830 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15228850 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15229850 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15233850 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15234850 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15237870 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15238870 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15242870 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15243870 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15246890 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15247890 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15251890 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15252890 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15255910 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15256910 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15260910 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15261910 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15264930 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15265930 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15269930 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15270930 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15273950 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15274950 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15278950 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15279950 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15282970 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15283970 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15287970 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15288970 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15291990 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15292990 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15296990 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15297990 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15301010 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15302010 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15306010 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15307010 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15310030 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15311030 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15315030 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15316030 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15319050 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15320050 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15324050 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15325050 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15328070 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15329070 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15333070 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15334070 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15337090 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15338090 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15342090 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15343090 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15346110 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15347110 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15351110 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15352110 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15355130 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15356130 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15360130 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15361130 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15364150 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15365150 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15369150 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15370150 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15373170 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15374170 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15378170 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15379170 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15382190 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15383190 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15387190 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15388190 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15391210 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15392210 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15396210 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15397210 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15400230 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15401230 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15405230 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15406230 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15409250 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15410250 ns, Transição para -> Carros: 100, Pedestres: 001
Tempo: 15414250 ns, Transição para -> Carros: 010, Pedestres: 001
Tempo: 15415250 ns, Transição para -> Carros: 001, Pedestres: 100
Tempo: 15418270 ns, Transição para -> Carros: 001, Pedestres: 110
Tempo: 15419270 ns, Transição para -> Carros: 100, Pedestres: 001
